social_media_hours,study_hours,sleep_hours,group_preference,productivity_score,creativity_score,leadership_score,decision_speed,consistency_score,label
4.389335062924253,4.7780358482772165,6.024231411199297,4,7,6,7,6,8,Leader
1.0919517721216971,4.502650198446023,6.278068317636755,1,8,4,5,7,7,Independent
3.9454884033005904,4.850477087734918,8.355215584690537,4,7,7,5,7,6,Creative
1.658661769689406,8.83945121085382,7.5407512148143105,1,6,6,4,7,7,Analytical
5.840090926000738,5.081568903971849,6.779055216745107,5,8,5,9,7,8,Leader
1.58405501890056,5.4610917681412285,6.485559564284159,1,7,4,6,6,6,Independent
2.908212291189475,5.884253485814914,8.44599319700149,2,9,5,6,8,9,Analytical
1.1474451710355311,5.764248557385432,7.97628401883412,2,9,6,6,8,9,Analytical
5.873393298082971,5.449060914919505,6.571175359588112,5,8,7,9,7,7,Leader
5.499757622410685,6.243312453449084,8.942958908396049,2,4,7,6,7,5,Creative
3.3817881575798943,5.633215600422457,6.129464721832042,2,7,4,4,7,7,Analytical
2.441576936999735,4.871209648149357,6.212615101964621,4,5,8,4,5,4,Creative
2.455218727428086,7.163308255886159,8.04590160348804,2,9,5,6,7,8,Analytical
1.4529270445416422,7.225403903221735,6.921411053842743,3,7,4,6,8,7,Independent
3.1537323897298792,5.2729112626666454,6.7968503374789275,5,8,7,7,7,8,Leader
3.571574971178766,8.28170728103608,7.101433820030769,1,9,5,6,8,7,Analytical
2.535899466999125,5.686047229124149,6.013078739869742,4,5,9,5,6,6,Creative
5.428116113322312,4.66042870741973,6.2680197068756005,3,6,9,6,4,7,Creative
1.8568779656867291,7.93843320284214,6.0598656631762085,2,7,7,6,8,7,Analytical
3.018108982626694,8.186725588765489,6.6261697469812475,3,8,5,6,8,9,Analytical
1.7456486738433878,6.086172131072726,6.047189427726403,2,7,4,4,7,6,Independent
3.7525564832252907,3.875990836218249,6.1346177767477625,3,7,5,9,7,6,Leader
6.611308046907286,4.103776589650585,6.842142796387268,4,6,5,9,9,7,Leader
2.2588390642018266,4.56550130552422,7.446462301909424,1,8,5,4,6,6,Independent
3.7969675143384727,4.984940695479804,7.800554054255383,5,6,6,8,7,8,Leader
2.0619298365500613,4.091668641297485,6.0073637593315325,2,5,8,3,7,5,Creative
2.4285803906696666,7.682334876356347,6.668677560830472,1,9,4,5,6,8,Independent
2.390475042140596,6.591183225568104,7.049686390942195,4,4,8,5,6,6,Creative
5.549164007109318,3.043863664225789,8.658887234254198,4,5,9,4,7,4,Creative
1.4958823329105235,7.801007837778084,7.464525364929755,2,6,5,4,8,7,Analytical
5.349320615732164,3.062250185034864,7.937892787497484,4,5,7,5,7,4,Creative
6.802201487775026,5.501590519521651,7.633936900949752,4,8,6,9,9,7,Leader
1.4806768029295188,5.683745609683394,7.045361970406999,1,7,5,5,6,8,Analytical
3.8043127511754875,6.628988276301994,6.527933473471185,4,8,7,8,9,8,Leader
2.596890452449586,4.345346758606411,6.460349267791589,3,9,4,5,7,7,Independent
1.7211967386805207,5.766371782939303,8.295597716688594,3,7,6,6,6,7,Analytical
2.0619929673047612,3.667057075490768,7.819984589327603,4,6,9,3,7,4,Creative
3.8067045122983005,5.045554723204102,6.827056997967187,2,7,4,6,6,7,Independent
3.806453540582487,5.742932288020743,6.931272328883665,2,9,6,4,8,9,Analytical
2.376555452938389,6.620467720557361,7.689389823591165,2,8,5,4,6,6,Independent
6.290334928645729,5.646328085502374,6.325716583275655,5,7,5,8,7,8,Leader
1.318115442546437,7.335962103077771,7.6594888753066845,1,7,4,6,6,6,Independent
1.6152544959159254,5.844395018536441,6.922206370401041,1,9,4,5,6,7,Independent
3.479113519534244,3.6532896388572342,7.281466718614891,3,8,6,9,9,7,Leader
2.3752874895817726,5.050335612530041,7.692584375396236,2,5,9,6,6,6,Creative
5.34098219095201,4.308366024006554,7.464180468808989,4,5,7,3,5,4,Creative
1.5494969634816613,4.85797549755753,6.577843663631693,1,8,4,5,6,8,Independent
3.180341657065803,4.546753278895531,6.679011814543688,1,9,4,5,7,7,Independent
3.555774084173236,5.947232149647432,6.317161935261617,2,8,4,5,7,7,Independent
4.717535986662133,6.395154350956622,7.556531489587558,5,8,6,9,8,6,Leader
5.856216520525957,3.3822977906504046,6.067647664590259,2,7,9,3,5,5,Creative
2.076411641706601,5.648196903557544,7.670474633648102,2,7,4,5,6,8,Independent
6.510327090133469,5.858333884841841,7.048473313126321,5,6,6,9,8,7,Leader
2.7584509724890793,7.77825305432901,7.1491924994086595,1,7,5,5,7,6,Independent
3.232951130842713,3.624709321763949,6.2106251181796175,4,8,7,7,8,7,Leader
3.0256734783016825,6.56491776412587,7.473203848960735,3,6,9,6,7,4,Creative
3.5816200421188307,6.271182723917676,7.703522881655164,4,5,9,3,6,6,Creative
3.1378808893339327,5.515239819084801,7.28396777596161,3,9,6,4,8,6,Independent
5.2508080214842705,6.898436843452966,7.377732968851112,4,7,5,8,9,7,Leader
2.147542673416893,6.335773575975057,6.766870607803298,2,8,5,4,7,7,Independent
5.94849986358991,5.2576117020424,7.773339513304416,5,6,7,7,7,6,Leader
3.5203784797367526,4.272824938970902,6.156594533973809,2,9,4,5,6,6,Independent
3.0889621700241787,4.53664303181385,8.507806470049523,3,6,7,6,7,7,Creative
1.6465461950585285,5.598057192187264,6.820227766410315,1,8,6,4,8,6,Independent
1.9569978267695762,6.118693923650135,7.693020540769213,3,8,6,6,6,6,Independent
1.8475177038233346,4.371579101683622,7.372474979921624,2,9,5,4,8,6,Independent
3.4000278572427196,5.321328761031636,6.676372160212976,4,7,9,6,5,6,Creative
3.992517079520504,7.914351023399128,7.5576468986716225,1,7,4,6,7,8,Independent
2.3503495794244333,8.908416932206293,6.257803406020189,2,6,7,5,6,7,Analytical
3.0170855737965834,6.3150405102178,6.695280418884509,1,7,7,6,6,8,Analytical
6.123661008618104,6.7087350755173905,7.979869902926,3,6,7,9,7,7,Leader
3.643842432143613,5.591348154432906,8.136215976743792,3,7,9,5,4,7,Creative
3.7996511243420215,6.43349351904425,8.87050700262919,2,5,8,5,4,4,Creative
1.9170910578615454,5.7636441246013845,6.671187142225392,3,9,5,4,7,9,Analytical
1.3919031446720793,6.487347138265678,6.064597430550028,3,7,4,4,7,9,Analytical
1.0254867358216284,8.044023931798222,7.782535729654352,3,6,6,5,6,7,Analytical
6.7304680686813345,4.913747352163506,7.122411306197739,4,7,6,8,8,8,Leader
3.0096552519062407,5.9271043801506895,6.494202026663173,4,7,7,4,7,6,Creative
5.404829541778976,5.723714146574011,8.691729975574926,3,4,8,5,4,5,Creative
1.7624909472092163,6.181162353675755,6.8063769105965015,1,6,6,5,8,7,Analytical
4.745466426314718,3.073422897516567,6.935332940415066,3,6,8,6,7,7,Creative
5.655240421001132,5.732833238190346,6.96310679425452,4,6,5,8,6,6,Leader
3.428548224174634,7.620967922556087,7.377143426522848,3,7,7,6,7,9,Analytical
4.929162269702784,6.107785553570085,8.617388445251024,3,7,8,5,4,4,Creative
5.499227430933042,4.9934857818036775,6.73422851306722,3,7,5,9,6,6,Leader
3.6968183437523447,4.760196513157426,6.742788484827088,3,8,5,5,8,6,Independent
6.967145421151719,3.003414789749613,6.394411794462002,3,6,7,9,6,7,Leader
6.631337715165749,4.221066152049067,6.391913642271247,3,6,5,7,8,7,Leader
5.890057928638971,3.150224278960758,6.855399525542126,4,6,8,4,5,4,Creative
4.434891768712865,6.707953899271182,7.995360534340847,4,6,8,3,4,4,Creative
2.121986191411018,3.5272414939898367,8.659768788506838,4,4,7,5,5,6,Creative
5.245630010802625,3.4388952049884804,6.365255992943036,4,4,7,5,4,4,Creative
1.6602660306141597,7.073104705790586,7.775286915843198,3,7,7,6,8,9,Analytical
5.032629226240591,4.3808161241591375,6.371803423112534,5,6,5,8,8,6,Leader
3.8968294941426525,6.366281548126272,6.846267198563682,3,7,5,6,8,8,Analytical
1.913471273062091,8.931787518218803,7.60694353369982,1,8,7,5,6,9,Analytical
1.2656302318408543,5.150387092825044,7.199453317141262,3,6,5,5,6,9,Analytical
1.002336297523043,8.96884623716487,7.543703774069291,2,7,4,4,6,9,Analytical
1.5802887750398695,6.725783504479283,7.875307571115957,1,9,6,4,6,7,Independent
3.8669325418833886,5.704445745440543,6.373403969116615,1,9,4,5,8,8,Independent
1.552303970082871,5.422601381795722,8.032127428841894,1,7,5,4,7,8,Analytical
3.2038961431666455,4.917301111086061,7.446068861701591,5,7,6,8,7,7,Leader
5.291000059060493,6.724236123548801,7.870314401082336,3,5,8,5,6,6,Creative
5.617331390130159,3.511173953031288,8.843812039138953,3,7,8,4,6,7,Creative
4.779861075274556,4.233578367860584,8.630575749078515,4,5,8,6,4,5,Creative
5.247870969563207,6.468608604004488,8.019024498866031,4,7,7,3,7,5,Creative
4.533248697746442,4.849960841622373,7.668157272839883,3,6,9,5,4,5,Creative
1.8006722384486884,4.917342540405661,6.121966634347882,1,9,4,4,6,6,Independent
1.0795339316248653,7.343102325093853,8.350575603562394,2,8,7,4,6,7,Analytical
3.6938427023474896,7.460982282830409,6.616780912002768,3,9,5,6,7,8,Independent
2.062442489030917,4.273189543333343,7.104064408317677,3,5,8,3,5,7,Creative
5.905862215174125,6.660180504578612,6.607722927977444,5,7,6,8,8,6,Leader
4.451770368702583,6.262773508977863,7.627909567603446,4,8,7,7,9,6,Leader
3.7055865354103354,4.980225557014972,7.121505545558873,1,9,6,4,8,6,Independent
2.707914953236606,7.526889673306336,7.296869617786774,3,8,4,6,6,8,Analytical
1.4765174431187407,7.790250559840236,7.648509443930015,2,9,5,4,8,8,Independent
5.847049913381875,4.663144248276732,7.803247996179647,4,7,7,3,7,4,Creative
2.4174550761141465,7.878361345818403,7.094657484686299,3,7,6,5,6,7,Independent
2.8609092701301395,6.579929048212567,6.748765569429238,2,7,6,5,6,7,Independent
2.268790283009495,4.01260850195847,8.423795533688157,2,6,7,3,6,6,Creative
3.3844439483764606,5.986905748804126,8.540767798652722,2,7,9,3,7,4,Creative
2.809639186298513,5.3188602927491395,7.707785714307617,2,7,7,6,7,7,Analytical
5.812554173149923,4.41986412394462,7.785355306689803,5,7,5,7,6,7,Leader
2.6158974046627357,4.507278424591883,7.884547813531065,4,5,8,3,7,4,Creative
5.7359496740504685,3.734318509420584,6.758297579853492,4,6,9,6,5,6,Creative
3.6082389111121294,6.168863615219099,6.124090520843659,3,6,5,9,7,6,Leader
2.126480152949856,4.034002270798376,8.701998252325886,2,7,7,4,6,7,Creative
4.040851665912488,3.511398947973868,8.216976189468731,2,5,7,5,5,5,Creative
3.389934607045414,6.351926201879344,7.763725061682791,1,6,4,4,7,9,Analytical
6.739339208700942,4.026976349738232,7.222498745667453,5,8,7,8,9,7,Leader
6.306599101856236,4.165825085493482,6.329545603823772,4,7,6,7,8,7,Leader
6.156295931526774,5.896035168646216,6.371926448116263,5,8,7,8,9,7,Leader
5.494887877116733,6.3566912420411885,7.518324962326762,5,8,7,9,7,7,Leader
2.3219267989288612,7.000997518639274,6.605209446735914,2,7,6,4,8,8,Independent
4.67576336832051,6.117345061277948,6.709883928978483,4,7,5,7,7,7,Leader
3.657766343330275,8.09971388922382,7.838128040766984,3,9,5,5,8,9,Analytical
1.4098027109535178,7.606559041909106,7.846493645330827,2,9,7,4,7,8,Analytical
1.2162972074505398,4.624419990549601,6.109519862379257,2,7,6,4,8,6,Independent
2.516562375170471,7.031031352754275,6.3459289868013915,3,7,5,4,6,8,Analytical
3.18024767250459,8.09562488708266,6.881506514822146,3,7,4,4,8,7,Analytical
1.5204402227978717,7.550213057880919,7.240415960283048,3,8,6,5,8,8,Analytical
1.682687983536057,7.111319916560815,7.925283325893762,3,7,4,6,8,6,Independent
1.891365146869525,7.265618561187589,7.190126005497749,3,9,5,5,6,7,Analytical
4.2411113431026415,5.591235192087645,6.122423013977959,3,6,6,8,9,7,Leader
5.660309759993712,6.358517550275968,6.720756243113139,3,7,6,8,7,6,Leader
2.562017543205881,4.135004235109832,6.625059241856725,3,8,5,5,7,6,Independent
2.063414181494268,3.3679380426831997,6.980067067595245,4,7,8,4,5,7,Creative
6.755568589460077,6.121758559644709,7.842496296655389,4,6,6,9,6,7,Leader
1.709093262117086,5.273140612465873,7.4049555689207045,2,8,5,5,8,8,Independent
1.8147062942531196,6.891588531243619,8.459600782138594,3,7,5,5,6,8,Analytical
6.741369125587621,3.259494551340429,6.38458344646216,4,6,6,8,9,7,Leader
3.866004059511785,8.14761354502118,6.788517239370032,1,7,7,4,6,8,Analytical
3.827144094202616,6.437631667985219,7.56584330588179,2,8,4,6,6,7,Independent
2.407873475851694,3.292234584131126,7.386765728532302,3,4,7,5,7,5,Creative
1.2465150024292821,8.871440139380121,6.7386119436935505,1,6,5,6,7,9,Analytical
2.793519960537055,5.327862938574649,7.617093072315953,3,8,6,5,6,9,Analytical
3.5959564243834294,5.055371988556837,6.86112968433973,2,8,6,6,6,6,Independent
1.9025593250597652,8.924945497377216,7.187216358765546,2,6,6,6,7,7,Analytical
2.4582859095850695,6.479449051320412,7.074633390466095,1,8,6,4,7,8,Independent
1.9802276260901226,6.4176997951722194,7.264085383554897,3,9,4,4,6,7,Analytical
3.3419545494062857,3.8664641431043454,7.68884605452066,4,7,6,8,8,6,Leader
2.5530509575902234,6.368011928637381,7.537623312476434,1,7,6,4,7,7,Independent
1.3429772368036068,6.405960542652174,6.802511069958018,2,9,4,5,6,8,Independent
2.334138330575007,7.30617995980456,8.458351921035566,3,7,4,6,8,9,Analytical
3.202107028953984,3.5986938583344044,6.678992519211223,4,5,8,4,6,4,Creative
1.735396494503541,6.600689254290043,7.107057924232267,2,7,6,6,6,6,Independent
3.273471982091364,5.568453561830074,6.661226218722467,2,9,6,6,6,7,Independent
5.743485167857832,6.4705761316479995,6.997942906002438,4,5,8,3,7,4,Creative
3.681182337008135,3.0880644626684743,6.423773078899915,3,6,7,9,9,8,Leader
2.1418698804297405,8.511897281780278,8.170141725268625,2,8,7,6,7,7,Analytical
3.9986731097513157,8.077795576328189,6.994664257543568,2,7,4,6,6,8,Analytical
2.798118978615959,5.805055152537889,8.225591554489426,1,8,7,5,8,9,Analytical
2.3537180325429645,8.9399586245635,7.930031190774976,3,7,4,5,8,7,Analytical
4.7735276024594215,3.681036608501744,6.815122556562279,2,6,7,3,4,7,Creative
4.462447807689436,3.3801858346467424,8.8516034235845,3,7,7,3,5,5,Creative
1.5394107227246847,7.3412164859699125,6.80941152769685,1,7,4,4,6,7,Independent
3.687290787020558,6.901480892728447,7.408188929940959,2,6,6,6,6,9,Analytical
2.968213350931618,6.232409507491404,7.685280624429736,3,7,4,6,6,6,Independent
5.2765220108497655,4.498318427739941,7.308234968356022,5,6,7,9,9,8,Leader
2.8324557582831975,7.156799027194338,7.553010834933342,2,7,6,6,6,7,Independent
2.8206320247307897,5.60633717147952,6.077344111828355,2,9,4,4,6,7,Analytical
1.306580859081157,8.416839097846264,7.317560240529655,1,6,6,5,8,8,Analytical
5.779868254560304,4.927213770155765,7.713641728844393,2,4,9,5,6,7,Creative
6.0585984463614295,6.11405717941023,7.540223304460571,5,7,5,9,7,6,Leader
4.663137605875484,4.1448972289599775,7.3803078796730635,2,5,9,5,7,4,Creative
3.6663310765088424,6.94193762331486,7.806803710251467,3,9,4,6,6,8,Independent
3.92475260590041,4.83800906628127,7.087529193966371,4,7,8,3,6,4,Creative
2.601864191193773,7.175709100939816,6.551759759434021,1,7,6,6,8,8,Independent
2.5008356056232808,5.277576343616733,6.224692129340402,2,9,5,5,7,8,Analytical
2.821472738759941,5.948910708999307,8.099139231463012,2,7,9,5,6,4,Creative
1.3731051970015307,6.654570699674541,7.232161461118617,3,7,4,5,6,9,Analytical
3.1216849850062696,5.761527145188139,6.916804771484498,3,7,4,5,7,8,Analytical
4.9761099714674755,4.639522736011337,6.504583178522641,5,7,7,8,6,6,Leader
4.983909866770964,6.948092327925901,6.596707261305767,4,7,6,8,7,6,Leader
3.443726973057159,6.003322500377472,7.404619313302396,5,6,7,7,8,6,Leader
2.2405495908698776,5.159245757783015,6.684970248674929,3,8,7,6,7,7,Analytical
3.783237199226222,8.470808391676956,7.769051464351339,3,7,5,5,7,8,Analytical
2.9361127012274983,5.35234498341879,7.712068984730544,3,5,8,6,5,7,Creative
3.731872010620912,7.499045084173004,6.839664642874588,3,7,6,6,8,7,Analytical
2.7566911863799057,7.165497683629753,6.215080392582358,3,9,6,6,8,9,Analytical
1.8558710150719493,6.716730373585428,6.669441688720836,2,7,4,6,6,7,Analytical
3.480143979793055,5.519719698142805,7.4124608941881345,2,9,7,5,8,9,Analytical
2.9872472382434756,5.115280544986787,6.643593817175217,2,7,6,6,8,8,Independent
5.113582457412846,3.3733124810793056,6.51797220329277,3,7,7,4,6,6,Creative
3.6702068749435117,5.8611915331330025,6.2691217013457265,2,7,5,4,8,7,Independent
3.116688134949073,6.230811253559375,6.605436625868676,3,8,6,4,7,7,Analytical
2.861437131418434,4.1674687081455986,6.518271954843262,4,7,8,5,5,7,Creative
3.589533070389394,4.2983053425174695,6.820179366522305,5,8,5,8,7,8,Leader
3.7111899286409127,4.3937194759573615,6.2095277153622375,2,8,6,6,7,6,Independent
4.009206870646969,3.6652468008363295,8.116141678942252,4,6,8,5,4,7,Creative
3.0675452768297258,7.87834587563518,7.490644754851475,2,7,5,6,8,7,Independent
1.321337545945371,7.050671265550568,7.698326140287241,3,8,4,6,7,7,Independent
3.6901575208954194,4.193350974349995,6.7890775072283525,4,5,7,5,6,4,Creative
4.930893661653226,5.743505100345859,8.499813846107543,3,5,8,6,6,5,Creative
4.669971409406398,6.184147039607057,7.085308112614243,3,6,5,7,6,7,Leader
5.254870718190471,3.3074684135270194,7.599782608537634,5,6,6,8,8,7,Leader
4.39639730041101,3.3557180910200954,6.174503276162774,3,6,7,6,5,5,Creative
2.4785217580642813,4.66683465538892,6.218287128718881,2,4,7,3,7,6,Creative
1.0509827487613923,4.78389064493304,6.791767131177698,3,8,5,6,6,6,Independent
3.107901319256549,5.949733873499225,7.280909443864477,2,9,4,6,7,8,Analytical
3.1986967550240255,5.649527578649284,6.470872709414004,3,9,4,5,6,9,Analytical
2.947251709815077,5.509268313431859,6.904465246063078,4,5,8,4,7,6,Creative
3.779088908254034,4.21381419121947,6.393734302021614,3,8,4,4,6,6,Independent
3.4393308054123324,5.38324510813529,7.0065161665807105,3,7,5,5,8,6,Independent
3.156787341822972,5.060871185085171,6.098062492731362,4,7,7,7,9,8,Leader
2.761310065189112,7.764579788815519,7.221568539609075,1,9,6,4,8,6,Independent
6.876466123762954,3.627077749340009,7.70581417545083,3,6,6,7,7,6,Leader
3.0422684910977718,5.6940661098884355,6.847380357320994,3,7,7,7,8,8,Leader
3.6898307889220625,7.30399367122264,8.293489032713829,3,7,5,4,7,8,Analytical
4.248732867286044,5.983128632005087,6.4135927327152125,3,8,7,8,8,6,Leader
2.485439581041923,6.922346309306592,7.481019461648794,2,8,7,5,8,7,Analytical
3.552182380049364,7.983898102194873,7.021295732339793,1,9,6,4,7,9,Analytical
4.513414413047649,6.0481538535563,7.049037885311619,3,8,5,9,8,7,Leader
2.198518745432758,7.971567374071411,6.103887505312494,1,9,6,6,8,6,Independent
6.965516873793183,3.1753880748438528,6.468743172807612,4,7,5,9,6,6,Leader
3.087405508831115,4.440083751418014,7.77897998079906,3,6,6,9,8,6,Leader
4.0238146609997205,3.601246205071052,6.699617497374389,4,7,5,7,9,6,Leader
5.4596689696642375,3.923959492799809,7.111592482288596,5,7,5,9,7,6,Leader
6.168203161801165,3.7608828163812533,7.462974263786914,5,6,7,8,6,6,Leader
3.652560574219838,4.594253551176106,6.1640524497112,3,8,6,9,7,6,Leader
2.0002540043380495,4.0711795600513,7.498991010923351,3,7,6,5,6,6,Independent
2.856214423652898,7.736777767634215,6.329231788078876,3,9,4,6,8,8,Independent
5.464092762722499,3.6886747542105964,8.5515349559312,4,4,7,3,7,7,Creative
1.2794215271346299,7.529972509676586,7.341726709095229,3,8,5,4,7,8,Independent
4.017009610458175,4.035993818112399,6.976676287990637,3,7,7,8,9,6,Leader
3.570834128576868,5.464154113359829,6.372710116667427,4,7,8,5,4,6,Creative
3.549734305276414,4.862893961862438,7.5076525233860565,2,9,4,6,8,7,Independent
3.089001407705324,5.866854438407707,6.220465817442466,4,7,7,9,8,7,Leader
1.0573868993118611,5.662992707860883,8.227138837457867,2,7,5,6,8,8,Analytical
5.989209014994357,5.990264936719292,7.035576340961139,5,7,6,8,6,7,Leader
3.2217825984285606,5.138428847308168,6.757763138803911,3,9,5,4,8,7,Independent
3.6109294794678646,4.373722352077973,7.202708167737378,2,7,7,4,4,4,Creative
2.872588302368444,4.991780575016325,6.600337597343348,2,9,5,5,7,8,Independent
1.135910272183506,6.3441952336497085,6.445732619784881,3,7,5,4,8,6,Independent
4.604660641308108,5.269238523366345,6.462155245244258,4,6,5,7,6,8,Leader
5.039001646455069,4.471939627750832,7.069333509785765,4,7,7,8,6,6,Leader
2.9890220384253277,7.193528144782616,8.19813778711596,3,6,7,6,6,9,Analytical
2.4616360207657415,5.099059510304604,6.62204756754983,2,9,5,6,6,8,Analytical
6.8490563121406876,4.202308432216089,7.722895842808696,5,7,5,7,8,7,Leader
2.946468520874728,6.918328407017,7.460498711785423,2,7,6,4,8,8,Analytical
4.152270202939291,6.630465544900909,8.53930552892192,4,5,8,6,7,6,Creative
3.3175058970541196,5.924577439183902,7.577916670020692,2,7,4,6,8,6,Independent
2.237859025177105,7.706991085380674,6.768836413459537,3,7,5,6,8,6,Independent
3.5752307616488626,5.180149591925117,7.865815966086071,3,7,6,6,8,8,Independent
4.463947604011228,4.618076987002501,7.10740944577741,3,8,5,8,6,7,Leader
6.638206363100405,3.8691151150685457,7.662013577979549,4,7,5,7,7,7,Leader
3.0652071892832082,6.739309354414985,6.616005083097767,3,7,4,6,7,8,Analytical
1.2793083034176975,8.588863031813307,8.251045142908326,3,8,4,4,8,9,Analytical
4.02727666322261,5.124610263874212,7.883606719201953,5,7,7,8,6,7,Leader
1.1464988008891859,5.2784712903390245,6.790067264553505,2,9,4,5,7,6,Independent
3.6139457417405607,8.140334628959028,6.684246144195927,2,9,5,6,7,7,Analytical
2.5788425445460796,6.244922233605431,6.667947705680356,2,7,9,4,4,7,Creative
2.8427215893102513,5.497161603133079,6.218046946769444,4,4,8,4,5,5,Creative
1.1931523177860424,5.667306015699408,7.348480561328675,1,7,5,4,8,6,Independent
4.095972669858669,5.020231201081635,7.575751394491465,2,7,9,6,5,6,Creative
3.8842498589261485,7.716650273278251,7.578439944108442,3,8,5,6,6,7,Analytical
2.5894110640669545,3.639851669870617,6.042684671187498,4,6,7,3,7,7,Creative
1.5694459089164678,7.328732920370359,6.511101434873867,1,9,6,6,8,8,Analytical
3.085759466492453,5.9546106023525684,7.917573287880816,4,7,6,7,8,8,Leader
3.6692068075117152,7.934081230890938,7.339685017405223,2,9,5,5,8,7,Independent
4.614542105010019,4.267164297978457,7.867488396455627,4,7,5,9,6,7,Leader
2.287187107907998,6.103690777522187,7.921453327283005,1,7,7,5,6,7,Analytical
3.447499374971853,5.897762287346643,6.559544037056558,3,6,4,5,6,8,Analytical
3.772218966537049,8.281296352588804,7.404659474523796,2,8,5,6,7,8,Analytical
4.098980129760092,5.317454469306189,6.117257400845168,4,6,6,9,9,8,Leader
1.050601545204576,6.898807251662422,7.2881893868723715,3,8,5,6,8,6,Independent
5.567312263877485,3.7239183104239806,7.081419909832394,5,6,5,8,7,6,Leader
4.645215849147467,6.645024607337152,7.21126983143504,3,6,7,5,5,5,Creative
3.8155893504193914,5.724733116200332,7.556883508099602,3,6,6,6,7,7,Analytical
3.771748486937744,5.397174265241915,7.429014880483098,4,4,7,4,5,6,Creative
3.8823672632071347,3.8456007382436,7.609886712905412,3,7,7,4,6,6,Creative
6.753980633323084,5.197380935340211,7.210929720444577,3,7,6,8,8,8,Leader
2.8078488308040725,6.1008242778283535,7.780832948310076,3,9,5,5,6,6,Independent
5.776918317457024,6.247252427783114,8.225498141185978,4,5,8,4,4,7,Creative
3.591818955095883,4.512619274242967,7.367461387021078,4,8,5,9,9,6,Leader
5.247592412005705,4.733523392459763,6.917833048597471,5,6,5,9,8,6,Leader
6.797311114181838,3.129784695102898,7.9506023597999045,5,8,5,8,9,8,Leader
1.3351183666989144,5.642752686703087,7.634892004650602,1,9,6,6,7,6,Independent
2.555074798905801,5.985499231891417,6.600890759100045,2,7,5,6,7,6,Independent
3.186943184967449,8.446763615149381,6.685178973355478,3,6,4,4,6,8,Analytical
3.2213679942018114,6.239486476165311,7.968350970230155,5,6,7,8,9,6,Leader
3.097650526542727,4.572681738257057,7.1632929855892495,4,5,8,5,5,4,Creative
3.3141123366166716,6.355901739046081,6.549918220793806,3,9,6,4,6,8,Independent
4.0523088734721995,5.6829888018870935,8.5420651617281,4,5,9,3,6,4,Creative
1.2871436665604852,5.094554344185346,7.604928751108165,3,9,6,5,6,8,Analytical
2.20566159967219,5.614764171376818,7.431518082205056,2,7,7,5,7,9,Analytical
1.6064481976758123,7.181961361979343,6.517642708457582,1,6,7,4,6,8,Analytical
1.8922379100289224,4.440330236773496,6.7406957425708445,3,9,5,6,8,7,Independent
6.596094908853466,3.40884525968249,6.285716857732985,3,6,6,7,7,8,Leader
2.7497571769376705,5.04521014635609,7.968429895373182,3,8,7,5,6,9,Analytical
5.540061298189034,3.886108607609468,7.390643517776765,4,6,9,4,4,4,Creative
4.160116769042751,4.844134272391248,6.977670430180928,3,7,9,5,7,6,Creative
6.207785102967101,5.786854401412113,7.8746791262494,5,8,5,7,8,8,Leader
1.8398133148908007,6.170978877829974,6.337737384299466,1,9,6,6,8,6,Independent
1.1958618736417308,6.339739950178503,6.557464384905694,3,9,6,6,6,6,Independent
1.0018825498853685,8.85237652359121,8.293862236490861,2,9,7,6,6,8,Analytical
2.020072405887939,7.668097009511349,7.51038451925149,1,8,5,6,8,8,Independent
2.5212957868093127,3.796329251311831,7.763109685024429,2,7,8,3,6,7,Creative
3.996824711705359,6.326350931842759,6.362064084752003,3,7,5,6,8,7,Independent
3.971697474568888,4.6077721196297645,6.926698076079367,2,9,6,6,7,8,Independent
3.903913538620734,5.557873757968415,6.914004618753881,4,6,5,9,8,6,Leader
3.1828701543976377,6.4961749216674995,6.4780352934130185,2,8,5,4,7,7,Independent
1.1408621176972045,7.12818521185196,6.413531718867401,3,9,4,6,6,6,Independent
2.693135382666289,7.972254866869443,7.541094089535721,2,9,5,5,7,7,Independent
2.9462413416850546,6.6758790951180975,7.1450715414596715,2,8,5,4,8,8,Analytical
3.305888527771553,6.5209988301424655,6.2029129442880695,1,8,4,6,8,8,Independent
1.8757335204934218,7.994434834327329,7.206503089153802,3,8,7,4,7,9,Analytical
5.109333780122465,3.6079702457787093,6.522546619958784,3,7,8,3,7,5,Creative
5.901242302162801,4.994497853065134,7.216982173127233,5,7,7,7,7,6,Leader
3.270190501205704,6.769175221804542,7.768492500082319,3,6,7,6,8,9,Analytical
1.387478245454485,8.816204109034889,7.5154365861272,2,6,4,5,8,9,Analytical
5.6115065882519835,4.577938525390021,8.943393587134652,3,6,7,5,5,4,Creative
2.3028753082908913,6.809988467295647,7.325991792797802,3,9,6,6,7,7,Independent
1.2298672059766083,7.65613213244527,6.5939000364194245,2,8,4,6,6,7,Analytical
2.420375057259307,6.9204537516068,7.2472805395419755,1,7,5,6,7,7,Independent
1.5553475066946767,4.768388680372816,6.199380073148076,1,9,4,6,8,7,Independent
1.6271111121577668,7.783179867762982,8.360522095865269,3,6,4,4,6,7,Analytical
1.8401119886514683,8.433366707196484,6.730545576154745,3,8,5,6,6,7,Analytical
4.525764328422436,4.424667861257772,6.744675636770762,3,6,6,8,9,6,Leader
3.7757008972790955,3.9465469625341063,7.753666057892744,5,8,5,8,9,6,Leader
